Date,Open,High,Low,Close,Adj Close,Volume
2002-07-15,54.299999,54.299999,54.299999,54.299999,54.299999,0
2002-07-16,50.849998,50.849998,50.849998,50.849998,50.849998,0
2002-07-17,49.799999,49.799999,49.799999,49.799999,49.799999,0
2002-07-18,51.299999,51.299999,51.299999,51.299999,51.299999,0
2002-07-19,50.674999,50.674999,50.674999,50.674999,50.674999,0
2002-07-22,49.825001,49.825001,49.825001,49.825001,49.825001,0
2002-07-23,50.275002,50.275002,50.275002,50.275002,50.275002,0
2002-07-24,49.849998,49.849998,49.849998,49.849998,49.849998,0
2002-07-25,50.700001,50.700001,50.700001,50.700001,50.700001,0
2002-07-26,50.799999,50.799999,50.799999,50.799999,50.799999,0
2002-07-29,50.849998,50.849998,50.849998,50.849998,50.849998,0
2002-07-30,51.549999,51.549999,51.549999,51.549999,51.549999,0
2002-07-31,51.775002,51.775002,51.775002,51.775002,51.775002,0
2002-08-01,50.150002,50.150002,50.150002,50.150002,50.150002,0
2002-08-02,49.775002,49.775002,49.775002,49.775002,49.775002,0
2002-08-05,48.500000,48.500000,48.500000,48.500000,48.500000,0
2002-08-06,48.650002,48.650002,48.650002,48.650002,48.650002,0
2002-08-07,47.849998,47.849998,47.849998,47.849998,47.849998,0
2002-08-08,48.625000,48.625000,48.625000,48.625000,48.625000,0
2002-08-09,48.875000,48.875000,48.875000,48.875000,48.875000,0
2002-08-12,48.275002,48.275002,48.275002,48.275002,48.275002,0
2002-08-13,48.325001,48.325001,48.325001,48.325001,48.325001,0
2002-08-14,48.250000,48.250000,48.250000,48.250000,48.250000,0
2002-08-15,36.775002,36.775002,36.775002,36.775002,36.775002,0
2002-08-16,36.575001,36.575001,36.575001,36.575001,36.575001,0
2002-08-19,36.599998,36.599998,36.599998,36.599998,36.599998,0
2002-08-20,34.599998,34.599998,34.599998,34.599998,34.599998,0
2002-08-21,34.875000,34.875000,34.875000,34.875000,34.875000,0
2002-08-22,35.000000,35.000000,35.000000,35.000000,35.000000,0
2002-08-23,34.549999,34.549999,34.549999,34.549999,34.549999,0
2002-08-26,32.625000,32.625000,32.625000,32.625000,32.625000,0
2002-08-27,32.224998,32.224998,32.224998,32.224998,32.224998,0
2002-08-28,30.225000,30.225000,30.225000,30.225000,30.225000,0
2002-08-29,30.650000,30.650000,30.650000,30.650000,30.650000,0
2002-08-30,30.875000,30.875000,30.875000,30.875000,30.875000,0
2002-09-02,null,null,null,null,null,null
2002-09-03,30.049999,30.049999,30.049999,30.049999,30.049999,0
2002-09-04,31.475000,31.500000,31.475000,31.825001,31.825001,0
2002-09-05,32.700001,32.700001,32.700001,32.700001,32.700001,0
2002-09-06,33.700001,33.700001,33.700001,33.700001,33.700001,0
2002-09-09,32.549999,32.549999,32.549999,32.549999,32.549999,0
2002-09-10,34.549999,34.549999,34.549999,34.549999,34.549999,0
2002-09-11,35.075001,35.075001,35.075001,35.075001,35.075001,0
2002-09-12,35.250000,35.250000,35.250000,35.250000,35.250000,0
2002-09-13,35.525002,35.525002,35.525002,35.525002,35.525002,0
2002-09-16,35.724998,35.724998,35.724998,35.724998,35.724998,0
2002-09-17,36.049999,36.049999,36.049999,36.049999,36.049999,0
2002-09-18,36.500000,36.500000,36.500000,36.500000,36.500000,0
2002-09-19,37.250000,37.250000,37.250000,37.250000,37.250000,0
2002-09-20,37.025002,37.025002,37.025002,37.025002,37.025002,0
2002-09-23,35.700001,35.700001,35.700001,35.700001,35.700001,0
2002-09-24,37.200001,37.200001,37.200001,37.200001,37.200001,0
2002-09-25,38.224998,38.224998,38.224998,38.224998,38.224998,0
2002-09-26,39.224998,39.224998,39.224998,39.224998,39.224998,0
2002-09-27,39.075001,39.075001,39.075001,39.075001,39.075001,0
2002-09-30,40.200001,40.200001,40.200001,40.200001,40.200001,0
2002-10-01,40.375000,40.375000,40.375000,40.375000,40.375000,0
2002-10-02,42.299999,42.299999,42.299999,42.299999,42.299999,0
2002-10-03,42.724998,42.724998,42.724998,42.724998,42.724998,0
2002-10-04,42.700001,42.700001,42.700001,42.700001,42.700001,0
2002-10-07,41.450001,41.450001,41.450001,41.450001,41.450001,0
2002-10-08,43.000000,43.000000,43.000000,43.000000,43.000000,0
2002-10-09,44.275002,44.275002,44.275002,44.275002,44.275002,0
2002-10-10,45.000000,45.000000,45.000000,45.000000,45.000000,0
2002-10-11,44.849998,44.875000,44.849998,44.900002,44.900002,0
2002-10-14,45.025002,45.025002,45.025002,45.025002,45.025002,0
2002-10-15,42.650002,42.650002,42.650002,42.650002,42.650002,0
2002-10-16,42.174999,42.174999,42.174999,42.174999,42.174999,0
2002-10-17,41.650002,41.650002,41.650002,41.650002,41.650002,0
2002-10-18,41.125000,41.125000,41.125000,41.125000,41.125000,0
2002-10-21,40.150002,40.150002,40.150002,40.150002,40.150002,0
2002-10-22,40.250000,40.250000,40.250000,40.250000,40.250000,0
2002-10-23,41.950001,41.950001,41.950001,41.950001,41.950001,0
2002-10-24,40.275002,40.275002,40.275002,40.275002,40.275002,0
2002-10-25,41.174999,41.549999,40.500000,40.599998,40.599998,0
2002-10-28,41.250000,41.250000,41.250000,41.250000,41.250000,0
2002-10-29,40.099998,40.099998,40.099998,40.099998,40.099998,0
2002-10-30,42.099998,42.099998,42.099998,42.099998,42.099998,0
2002-10-31,43.125000,43.125000,43.125000,43.125000,43.125000,0
2002-11-01,43.174999,43.174999,43.174999,43.174999,43.174999,0
2002-11-04,43.049999,43.049999,43.049999,43.049999,43.049999,0
2002-11-05,44.825001,44.825001,44.825001,44.825001,44.825001,0
2002-11-06,45.000000,45.000000,45.000000,45.000000,45.000000,0
2002-11-07,45.924999,45.924999,45.924999,45.924999,45.924999,0
2002-11-08,45.900002,45.900002,45.900002,45.900002,45.900002,0
2002-11-11,46.825001,46.825001,46.825001,46.825001,46.825001,0
2002-11-12,45.099998,45.099998,45.099998,45.099998,45.099998,0
2002-11-13,45.150002,45.150002,45.150002,45.150002,45.150002,0
2002-11-14,44.599998,44.599998,44.599998,44.599998,44.599998,0
2002-11-15,45.750000,45.750000,45.750000,45.750000,45.750000,0
2002-11-18,44.275002,44.275002,44.275002,44.275002,44.275002,0
2002-11-19,45.625000,45.625000,45.625000,45.625000,45.625000,0
2002-11-20,46.025002,46.025002,46.025002,46.025002,46.025002,0
2002-11-21,44.900002,44.900002,44.900002,44.900002,44.900002,0
2002-11-22,45.150002,45.150002,45.150002,45.150002,45.150002,0
2002-11-25,45.200001,45.200001,45.200001,45.200001,45.200001,0
2002-11-26,45.799999,45.799999,45.799999,45.799999,45.799999,0
2002-11-27,46.400002,46.799999,46.400002,46.750000,46.750000,0
2002-11-28,null,null,null,null,null,null
2002-11-29,54.200001,54.200001,54.200001,54.200001,54.200001,0
2002-12-02,54.325001,54.325001,54.325001,54.325001,54.325001,0
2002-12-03,54.924999,55.000000,54.700001,54.700001,54.700001,0
2002-12-04,54.525002,54.525002,54.525002,54.525002,54.525002,0
2002-12-05,54.799999,54.799999,54.799999,54.799999,54.799999,0
2002-12-06,53.325001,53.325001,53.325001,53.325001,53.325001,0
2002-12-09,51.325001,51.325001,51.325001,51.325001,51.325001,0
2002-12-10,50.450001,50.450001,50.450001,50.450001,50.450001,0
2002-12-11,52.450001,52.450001,52.450001,52.450001,52.450001,0
2002-12-12,51.974998,51.974998,51.974998,51.974998,51.974998,0
2002-12-13,52.250000,52.250000,52.250000,52.250000,52.250000,0
2002-12-16,51.825001,51.825001,51.825001,51.825001,51.825001,0
2002-12-17,52.325001,52.325001,52.325001,52.325001,52.325001,0
2002-12-18,51.224998,51.224998,51.224998,51.224998,51.224998,0
2002-12-19,51.900002,51.900002,51.900002,51.900002,51.900002,0
2002-12-20,51.799999,51.799999,51.799999,51.799999,51.799999,0
2002-12-23,53.150002,53.150002,53.150002,53.150002,53.150002,0
2002-12-24,53.150002,53.150002,53.150002,53.150002,53.150002,0
2002-12-25,null,null,null,null,null,null
2002-12-26,53.974998,53.974998,53.974998,53.974998,53.974998,0
2002-12-27,53.500000,53.500000,53.500000,53.500000,53.500000,0
2002-12-30,53.549999,53.549999,53.549999,53.549999,53.549999,0
2002-12-31,51.599998,51.599998,51.599998,51.599998,51.599998,0
2003-01-01,null,null,null,null,null,null
2003-01-02,52.000000,52.224998,51.674999,51.825001,51.825001,0
2003-01-03,52.849998,52.875000,52.799999,53.075001,53.075001,0
2003-01-06,52.599998,52.650002,52.250000,51.775002,51.775002,0
2003-01-07,51.750000,51.750000,51.750000,51.750000,51.750000,0
2003-01-08,52.125000,52.125000,52.125000,52.125000,52.125000,0
2003-01-09,53.325001,53.325001,53.325001,53.224998,53.224998,0
2003-01-10,52.450001,52.450001,52.450001,52.750000,52.750000,0
2003-01-13,52.474998,52.474998,52.474998,52.474998,52.474998,0
2003-01-14,53.474998,53.500000,52.950001,52.825001,52.825001,0
2003-01-15,51.125000,51.125000,51.125000,51.125000,51.125000,0
2003-01-16,51.825001,51.825001,51.825001,51.825001,51.825001,0
2003-01-17,50.625000,50.625000,50.625000,50.625000,50.625000,0
2003-01-20,null,null,null,null,null,null
2003-01-21,49.650002,49.650002,49.650002,49.650002,49.650002,0
2003-01-22,50.400002,50.650002,50.200001,50.474998,50.474998,0
2003-01-23,50.099998,50.650002,49.900002,50.224998,50.224998,0
2003-01-24,50.474998,50.849998,50.474998,50.875000,50.875000,0
2003-01-27,49.775002,49.775002,49.775002,49.775002,49.775002,0
2003-01-28,49.150002,49.150002,49.150002,49.150002,49.150002,0
2003-01-29,50.599998,50.599998,50.599998,50.599998,50.599998,0
2003-01-30,50.549999,50.700001,50.275002,50.250000,50.250000,0
2003-01-31,51.000000,51.250000,51.000000,50.924999,50.924999,0
2003-02-03,50.825001,50.825001,49.575001,49.799999,49.799999,0
2003-02-04,49.125000,49.125000,49.125000,49.125000,49.125000,0
2003-02-05,48.674999,48.674999,48.674999,48.674999,48.674999,0
2003-02-06,48.299999,48.299999,48.299999,48.299999,48.299999,0
2003-02-07,48.599998,48.599998,48.599998,48.450001,48.450001,0
2003-02-10,48.950001,49.000000,48.950001,49.349998,49.349998,0
2003-02-11,49.000000,49.099998,49.000000,49.025002,49.025002,0
2003-02-12,49.000000,49.075001,48.799999,48.775002,48.775002,0
2003-02-13,52.650002,52.650002,52.500000,52.950001,52.950001,0
2003-02-14,52.650002,52.650002,52.650002,52.450001,52.450001,0
2003-02-17,null,null,null,null,null,null
2003-02-18,53.099998,53.200001,52.650002,52.849998,52.849998,0
2003-02-19,52.674999,53.299999,52.674999,53.150002,53.150002,0
2003-02-20,53.049999,53.200001,52.674999,52.950001,52.950001,0
2003-02-21,52.599998,54.049999,52.049999,53.924999,53.924999,0
2003-02-24,53.724998,54.349998,53.450001,54.224998,54.224998,0
2003-02-25,53.549999,53.650002,53.250000,53.299999,53.299999,0
2003-02-26,53.349998,53.974998,53.075001,53.950001,53.950001,0
2003-02-27,53.650002,53.799999,53.200001,53.275002,53.275002,0
2003-02-28,53.575001,54.950001,53.575001,54.549999,54.549999,0
2003-03-03,54.400002,54.549999,53.825001,54.375000,54.375000,0
2003-03-04,53.049999,53.325001,52.775002,53.150002,53.150002,0
2003-03-05,52.900002,53.825001,52.450001,52.625000,52.625000,0
2003-03-06,52.500000,52.500000,50.700001,51.875000,51.875000,0
2003-03-07,52.200001,52.299999,51.700001,51.924999,51.924999,0
2003-03-10,52.224998,52.424999,51.500000,51.625000,51.625000,0
2003-03-11,51.900002,52.125000,51.200001,52.325001,52.325001,0
2003-03-12,52.200001,52.900002,52.049999,52.650002,52.650002,0
2003-03-13,52.650002,53.049999,52.250000,52.650002,52.650002,0
2003-03-14,52.500000,53.150002,52.450001,52.924999,52.924999,0
2003-03-17,52.500000,52.500000,51.200001,51.200001,51.200001,0
2003-03-18,51.224998,51.750000,51.224998,51.549999,51.549999,0
2003-03-19,52.900002,53.200001,52.599998,53.099998,53.099998,0
2003-03-20,53.000000,53.325001,52.849998,52.875000,52.875000,0
2003-03-21,52.674999,52.674999,52.424999,52.549999,52.549999,0
2003-03-24,52.525002,52.525002,51.400002,51.625000,51.625000,0
2003-03-25,51.525002,51.525002,50.924999,51.424999,51.424999,0
2003-03-26,51.025002,51.099998,49.500000,49.525002,49.525002,0
2003-03-27,48.924999,49.974998,48.924999,49.974998,49.974998,0
2003-03-28,50.025002,50.099998,49.775002,49.700001,49.700001,0
2003-03-31,50.450001,50.599998,50.450001,50.325001,50.325001,0
2003-04-01,49.250000,49.275002,48.724998,48.549999,48.549999,0
2003-04-02,49.325001,49.575001,48.974998,49.625000,49.625000,0
2003-04-03,49.700001,49.950001,49.500000,49.849998,49.849998,0
2003-04-04,50.400002,50.650002,50.400002,50.525002,50.525002,0
2003-04-07,50.650002,51.099998,50.549999,50.724998,50.724998,0
2003-04-08,50.375000,50.700001,50.125000,50.224998,50.224998,0
2003-04-09,50.250000,50.250000,49.849998,49.900002,49.900002,0
2003-04-10,49.750000,49.750000,49.500000,49.349998,49.349998,0
2003-04-11,49.924999,49.924999,49.924999,49.924999,49.924999,0
2003-04-14,49.900002,49.900002,49.900002,49.900002,49.900002,0
2003-04-15,null,null,null,null,null,null
2003-04-16,49.919998,49.919998,49.919998,49.919998,49.919998,0
2003-04-17,56.075001,56.075001,56.075001,56.075001,56.075001,0
2003-04-18,null,null,null,null,null,null
2003-04-21,56.450001,56.450001,56.450001,56.450001,56.450001,0
2003-04-22,55.799999,55.799999,55.799999,55.799999,55.799999,0
2003-04-23,56.474998,56.474998,56.474998,56.474998,56.474998,0
2003-04-24,56.650002,56.650002,56.599998,56.674999,56.674999,0
2003-04-25,57.299999,57.549999,57.299999,57.775002,57.775002,0
2003-04-28,58.450001,58.450001,58.450001,58.450001,58.450001,0
2003-04-29,58.224998,58.224998,58.224998,58.224998,58.224998,0
2003-04-30,57.599998,57.599998,57.599998,57.950001,57.950001,0
2003-05-01,58.000000,58.000000,57.799999,57.875000,57.875000,0
2003-05-02,58.000000,58.049999,58.000000,58.450001,58.450001,0
2003-05-05,58.700001,58.700001,58.700001,58.700001,58.700001,0
2003-05-06,58.900002,58.900002,58.900002,58.900002,58.900002,0
2003-05-07,58.075001,58.075001,58.075001,58.075001,58.075001,0
2003-05-08,58.700001,58.700001,58.700001,58.700001,58.700001,0
2003-05-09,59.000000,59.099998,59.000000,59.700001,59.700001,0
2003-05-12,59.700001,59.700001,59.700001,59.700001,59.700001,0
2003-05-13,59.950001,59.950001,59.950001,59.950001,59.950001,0
2003-05-14,60.375000,60.375000,60.375000,60.375000,60.375000,0
2003-05-15,64.974998,65.000000,64.974998,65.025002,65.025002,0
2003-05-16,65.949997,66.750000,65.900002,66.875000,66.875000,0
2003-05-19,66.974998,67.275002,66.974998,67.050003,67.050003,0
2003-05-20,66.900002,67.550003,66.000000,66.199997,66.199997,0
2003-05-21,65.324997,65.400002,65.050003,65.125000,65.125000,0
2003-05-22,64.525002,64.675003,64.375000,64.400002,64.400002,0
2003-05-23,63.950001,64.099998,63.775002,63.424999,63.424999,0
2003-05-26,null,null,null,null,null,null
2003-05-27,63.275002,63.275002,62.950001,63.075001,63.075001,0
2003-05-28,64.375000,64.425003,64.375000,64.074997,64.074997,0
2003-05-29,64.275002,64.275002,64.275002,64.224998,64.224998,0
2003-05-30,64.025002,64.375000,63.924999,64.849998,64.849998,0
2003-06-02,65.375000,65.699997,65.349998,65.375000,65.375000,0
2003-06-03,65.199997,65.199997,65.199997,65.199997,65.199997,0
2003-06-04,65.425003,65.775002,65.425003,65.925003,65.925003,0
2003-06-05,65.425003,65.425003,65.425003,65.425003,65.425003,0
2003-06-06,66.000000,66.000000,66.000000,66.175003,66.175003,0
2003-06-09,67.224998,67.224998,67.224998,67.224998,67.224998,0
2003-06-10,67.474998,67.474998,67.474998,67.474998,67.474998,0
2003-06-11,66.074997,66.074997,66.074997,66.074997,66.074997,0
2003-06-12,66.324997,66.324997,66.324997,66.324997,66.324997,0
2003-06-13,66.974998,66.974998,66.974998,66.974998,66.974998,0
2003-06-16,66.724998,66.724998,66.724998,66.724998,66.724998,0
2003-06-17,66.324997,66.324997,66.324997,66.324997,66.324997,0
2003-06-18,67.375000,67.375000,67.375000,67.375000,67.375000,0
2003-06-19,66.525002,66.525002,66.525002,66.525002,66.525002,0
2003-06-20,66.300003,66.300003,66.300003,66.300003,66.300003,0
2003-06-23,64.824997,64.824997,64.824997,64.824997,64.824997,0
2003-06-24,65.074997,65.074997,65.074997,65.074997,65.074997,0
2003-06-25,64.474998,64.525002,64.099998,64.724998,64.724998,0
2003-06-26,64.224998,64.224998,64.224998,64.375000,64.375000,0
2003-06-27,64.675003,64.675003,64.675003,64.675003,64.675003,0
2003-06-30,64.000000,64.000000,64.000000,64.050003,64.050003,0
2003-07-01,64.074997,64.074997,64.074997,64.074997,64.074997,0
2003-07-02,64.150002,64.150002,64.150002,64.150002,64.150002,0
2003-07-03,65.349998,65.349998,65.349998,65.349998,65.349998,0
2003-07-04,null,null,null,null,null,null
2003-07-07,66.175003,66.175003,66.175003,65.849998,65.849998,0
2003-07-08,64.949997,64.949997,64.949997,64.949997,64.949997,0
2003-07-09,63.924999,63.924999,63.525002,63.799999,63.799999,0
2003-07-10,62.825001,62.825001,62.825001,62.825001,62.825001,0
2003-07-11,62.825001,62.825001,62.825001,62.825001,62.825001,0
2003-07-14,62.474998,62.474998,62.424999,62.375000,62.375000,0
2003-07-15,62.200001,62.200001,62.200001,62.200001,62.200001,0
2003-07-16,null,null,null,null,null,null
2003-07-17,62.250000,62.250000,62.250000,62.250000,62.250000,0
2003-07-18,62.549999,62.599998,62.049999,61.875000,61.875000,0
2003-07-21,61.174999,61.174999,61.174999,61.174999,61.174999,0
2003-07-22,61.125000,61.500000,60.674999,60.000000,60.000000,0
2003-07-23,58.474998,58.474998,58.474998,58.000000,58.000000,0
2003-07-24,57.174999,58.224998,56.849998,58.250000,58.250000,0
2003-07-25,59.174999,59.549999,59.174999,59.549999,59.549999,0
2003-07-28,58.400002,58.400002,58.400002,58.400002,58.400002,0
2003-07-29,58.424999,58.424999,58.424999,58.049999,58.049999,0
2003-07-30,58.674999,59.049999,58.525002,58.700001,58.700001,0
2003-07-31,58.224998,58.224998,57.299999,57.299999,57.299999,0
2003-08-01,56.174999,56.174999,56.174999,56.174999,56.174999,0
2003-08-04,57.849998,57.849998,57.849998,57.849998,57.849998,0
2003-08-05,57.775002,57.775002,57.450001,57.674999,57.674999,0
2003-08-06,59.674999,59.674999,59.674999,59.674999,59.674999,0
2003-08-07,60.025002,60.025002,60.025002,60.125000,60.125000,0
2003-08-08,60.724998,60.775002,60.575001,60.924999,60.924999,0
2003-08-11,60.224998,60.224998,60.224998,60.125000,60.125000,0
2003-08-12,59.549999,59.549999,59.549999,59.474998,59.474998,0
2003-08-13,59.799999,59.799999,59.799999,59.799999,59.799999,0
2003-08-14,60.174999,60.174999,60.174999,60.125000,60.125000,0
2003-08-15,51.775002,51.775002,51.775002,51.650002,51.650002,0
2003-08-18,52.575001,52.575001,52.575001,52.575001,52.575001,0
2003-08-19,52.500000,53.275002,52.325001,53.424999,53.424999,0
2003-08-20,53.875000,53.924999,53.875000,53.750000,53.750000,0
2003-08-21,52.924999,52.924999,52.924999,52.924999,52.924999,0
2003-08-22,53.075001,53.275002,53.025002,53.349998,53.349998,0
2003-08-25,53.849998,53.849998,53.849998,53.849998,53.849998,0
2003-08-26,53.750000,53.750000,53.750000,53.750000,53.750000,0
2003-08-27,54.174999,54.174999,54.174999,54.349998,54.349998,0
2003-08-28,53.924999,55.075001,53.825001,54.200001,54.200001,0
2003-08-29,54.525002,54.849998,54.325001,54.775002,54.775002,0
2003-09-01,null,null,null,null,null,null
2003-09-02,55.025002,55.099998,54.849998,55.174999,55.174999,0
2003-09-03,55.525002,55.825001,55.525002,55.775002,55.775002,0
2003-09-04,55.500000,56.049999,55.474998,56.075001,56.075001,0
2003-09-05,57.875000,57.875000,57.875000,57.799999,57.799999,0
2003-09-08,58.825001,58.825001,58.825001,58.825001,58.825001,0
2003-09-09,59.825001,59.825001,59.299999,58.549999,58.549999,0
2003-09-10,59.375000,59.525002,59.325001,59.224998,59.224998,0
2003-09-11,60.275002,60.474998,60.275002,60.375000,60.375000,0
2003-09-12,58.575001,58.575001,58.575001,58.400002,58.400002,0
2003-09-15,58.174999,58.474998,58.174999,58.700001,58.700001,0
2003-09-16,59.075001,59.125000,58.599998,58.150002,58.150002,0
2003-09-17,59.150002,59.150002,59.150002,59.150002,59.150002,0
2003-09-18,60.299999,60.299999,60.299999,60.299999,60.299999,0
2003-09-19,59.875000,60.250000,59.875000,60.575001,60.575001,0
2003-09-22,60.349998,60.349998,60.349998,60.349998,60.349998,0
2003-09-23,59.075001,59.299999,58.974998,59.299999,59.299999,0
2003-09-24,57.650002,57.650002,57.650002,57.650002,57.650002,0
2003-09-25,57.849998,58.174999,57.799999,57.924999,57.924999,0
2003-09-26,56.424999,56.424999,56.424999,56.424999,56.424999,0
2003-09-29,55.325001,55.400002,55.200001,55.474998,55.474998,0
2003-09-30,55.125000,55.525002,54.974998,55.525002,55.525002,0
2003-10-01,55.775002,55.775002,55.775002,55.775002,55.775002,0
2003-10-02,55.200001,55.500000,54.700001,55.075001,55.075001,0
2003-10-03,55.325001,55.325001,55.275002,54.650002,54.650002,0
2003-10-06,54.849998,54.849998,54.849998,54.849998,54.849998,0
